Deal ID,Is public,Deal scope,Deal size,Current size under contract,Current negotiation status,Current implementation status,Spatial accuracy level,Location 1: Location,Latitude,Longitude,Target country,Intention of investment,Negotiation status,Contract farming,Crops area,Water extraction envisaged,Source of water extraction,Use of irrigation infrastructure,Presence of land conflicts,Year
7147,Yes,transnational,80,80,Concluded (Contract signed),In operation (production),Coordinates,"Namulanda, Entebbe",0.144889,32.552629,Uganda,2015##80#Non-food agricultural commodities,##Concluded (Contract signed),No,##80#Flowers (unspecified),,Groundwater|Surface water|Lake,,No,2000
1723,Yes,transnational,8888,8888,Concluded (Oral Agreement),Project not started,Administrative region,"Khartoum, Sudan",15.500654,32.559899,Sudan,"###Food crops, Non-food agricultural commodities",2009##Concluded (Oral Agreement),No,"###Corn (Maize), Fodder Plants (unspecified), Vegetables (unspecified), Wheat",,,,,2000
5989,Yes,transnational,420,420,Concluded (Contract signed),Project abandoned,Administrative region,"Khartoum, Sudan",15.500654,32.559899,Sudan,###Agriculture unspecified,2013##Concluded (Contract signed),,,,,,Yes,2000
1585,Yes,domestic,21270,0,Intended (Under negotiation),None,Administrative region,"Maputo, Mozambique",-25.966667,32.583333,Mozambique,"###Tourism, Conservation",2011##Intended (Under negotiation),,,,,,,2000
4483,Yes,transnational,3,3,Failed (Contract cancelled),In operation (production),Administrative region,"Bugolobi, Kampala, Uganda",0.313712,32.62492,Uganda,###Industry,2008##Concluded (Contract signed)|2013##Failed (Contract cancelled),No,,,,,,2000
7049,Yes,transnational,0,0,Concluded (Contract signed),In operation (production),Administrative region,"Chipinge, Zimbabwe",-20.191426,32.633397,Zimbabwe,###Food crops,##Concluded (Contract signed),,###Coffee Plant,,,,,2000
5553,Yes,transnational,0,0,Failed (Contract cancelled),In operation (production),Administrative region,"Mutare, Zimbabwe",-18.975771,32.650351,Zimbabwe,###Mining,##Concluded (Contract signed)|##Failed (Contract cancelled),No,,Yes,,,,2000
5554,Yes,transnational,0,0,Failed (Contract cancelled),In operation (production),Administrative region,"Mutare, Zimbabwe",-18.975771,32.650351,Zimbabwe,###Mining,##Concluded (Contract signed)|##Failed (Contract cancelled),No,,Yes,,,,2000
4769,Yes,transnational,6800,6800,Concluded (Contract signed),In operation (production),Exact location,"Buzwagi, Tanzania",-3.853313,32.661806,Tanzania,###Mining,2000##Concluded (Contract signed),No,,Yes,,,,2000
2342,Yes,transnational,106680,106680,Concluded (Contract signed),In operation (production),Administrative region,"Kosti, Sudan",13.16126,32.66341,Sudan,"###Biofuels, Food crops, Non-food agricultural commodities, Renewable Energy",##Concluded (Contract signed),,"###Cotton, Sorghum, Sun Flower, Sugar Cane, Wheat",Yes,Surface water|River,,,2000
1562,Yes,transnational,1800,1800,Concluded (Contract signed),Startup phase (no production),Exact location,"Bela Vista, Mozambique",-26.341101,32.667549,Mozambique,###Food crops,2009##Concluded (Contract signed),No,###Rice (hybrid),Yes,,,,2000
2282,Yes,transnational,20000,0,Failed (Negotiations failed),None,Administrative region,"Marracuene, Mozambique",-25.739376,32.674364,Mozambique,###Food crops,2009##Intended (Under negotiation)|2010##Failed (Negotiations failed),No,###Rice (hybrid),,,,,2000
3029,Yes,transnational,2000,2000,Concluded (Contract signed),None,Administrative region,"Marracuene, Mozambique",-25.739376,32.674364,Mozambique,2013##2000#Food crops,2013##Concluded (Contract signed),No,"###Rice, Seeds Production (unspecified)",,,,,2000
4752,Yes,transnational,4000,4000,Concluded (Contract signed),Project not started,Administrative region,"Marracuene District, Mozambique",-25.739376,32.674364,Mozambique,2011##4000#Food crops,2011##Concluded (Contract signed),No,###Rice,,,,,2000
4182,Yes,domestic,1006,1006,Concluded (Contract signed),Startup phase (no production),Administrative region,"National Forest Authority Namanve, Kampala, Uganda",0.35738,32.681072,Uganda,###Industry,1996##Intended (Expression of interest)|2000##Concluded (Contract signed),,,,,,,2000
1601,Yes,domestic,3000,0,Intended (Under negotiation),None,Administrative region,"Gaza Province, Mozambique",-23.022193,32.718138,Mozambique,###Livestock,2010##Intended (Under negotiation),,,,,,,2000
2387,Yes,transnational,50000,50000,Concluded (Contract signed),None,Administrative region,"Gaza Province, Mozambique",-23.022193,32.718138,Mozambique,###Tourism,2007##Concluded (Contract signed),,,,,,,2000
7656,Yes,transnational,67620,67620,Concluded (Contract signed),None,Administrative region,"Tete Province, Mozambique",-15.659606,32.718138,Mozambique,2007###Mining,2007-01-17##Concluded (Contract signed),,,,,,,2000
1175,Yes,transnational,3000,3000,Concluded (Contract signed),In operation (production),Administrative region,"Luxor, Qism Qena, Qena, Qena Governorate, Egypt",26.156647,32.731319,"Egypt, Arab Rep.",###Food crops,2006##Intended (Under negotiation)|2010##Concluded (Contract signed),No,"###Potatoes, Vegetables (unspecified)",,,,,2000
3786,Yes,transnational,7864,7864,Concluded (Contract signed),In operation (production),Administrative region,"Nyanga, Zimbabwe",-18.212391,32.731789,Zimbabwe,"###Food crops, Livestock",2006##Concluded (Contract signed)|2012##Change of ownership|2006#current#Concluded (Contract signed),Yes,"###Apple, Banana, Corn (Maize), Fruit (unspecified), Peas, Potatoes, Seeds Production (unspecified), Soya Beans, Tea, Tomatoes, Vegetables (unspecified), Pepper",Yes,,,,2000
3739,Yes,transnational,4000,4000,Failed (Contract cancelled),Project abandoned,Administrative region,"Nakonde, Zambia",-9.332651,32.754836,Zambia,###Biofuels,2009##Intended (Under negotiation)|2011##Concluded (Contract signed)|2011##Failed (Contract cancelled),Yes,"###Cassava (Maniok), Castor Oil Plant, Jatropha, Oil Palm, Sisal, Sorghum, Soya Beans, Sugar Cane",Yes,,,,2000
3986,Yes,transnational,87200,87200,Concluded (Contract signed),In operation (production),Exact location,"Wad Hamid, Sudan",16.568517,32.802387,Sudan,"###Food crops, Non-food agricultural commodities",2011##Intended (Under negotiation)|2013##Concluded (Contract signed),No,"###Alfalfa, Corn (Maize), Sesame, Sun Flower",Yes,Surface water|River,,,2000
2353,Yes,transnational,60702,60702,Concluded (Contract signed),Project not started,Administrative region,"White Nile, Sudan",13.011952,32.803836,Sudan,"###Biofuels, Food crops, Non-food agricultural commodities, Renewable Energy",##Concluded (Contract signed),Yes,###Sugar Cane,Yes,Surface water,,,2000
4943,Yes,transnational,7500,7500,Concluded (Contract signed),Startup phase (no production),Administrative region,"Manica, Mozambique",-18.943827,32.864854,Mozambique,###Mining,2015##Concluded (Contract signed),No,,Yes,Groundwater|Surface water|River,,,2000
1586,Yes,domestic,23600,23600,Concluded (Contract signed),In operation (production),Administrative region,"Manica, Mozambique",-18.934444,32.875556,Mozambique,###Timber plantation (for wood and fibre),2004##Concluded (Contract signed),,"###Eucalyptus, Pine",,,,,2000
3893,Yes,transnational,182886,182886,Concluded (Contract signed),In operation (production),Administrative region,"Manica, Mozambique",-18.934444,32.875556,Mozambique,"##182886#Timber plantation (for wood and fibre), Renewable Energy",2011##Concluded (Contract signed),,###Eucalyptus,,,,,2000
3980,Yes,transnational,1500,1500,Concluded (Contract signed),In operation (production),Administrative region,"Manica, Mozambique",-18.934444,32.875556,Mozambique,###Non-food agricultural commodities,2012##Concluded (Contract signed),Yes,###Cotton,,,,,2000
4314,Yes,domestic,400,0,Intended (Under negotiation),None,Administrative region,"Mwanza, Tanzania",-2.516667,32.9,Tanzania,"###Biofuels, Food crops",##Intended (Under negotiation),,"###Jatropha, Rice",Yes,Surface water|River,,,2000
4164,Yes,transnational,1214,1214,Concluded (Contract signed),In operation (production),Administrative region,"Kayunga, Uganda",0.701371,32.902909,Uganda,"###Biofuels, Food crops, Renewable Energy",2010##Concluded (Contract signed),Yes,"###Onion, Corn (Maize), Pineapple, Sugar Cane",,,,,2000
2385,Yes,transnational,1000,1000,Concluded (Contract signed),Startup phase (no production),Exact location,"Chokwe, Mozambique",-24.468116,32.940199,Mozambique,###Food crops,2009##Concluded (Contract signed),No,"###Corn (Maize), Potatoes, Tomatoes",Yes,Surface water|River,Yes,,2000
3156,Yes,transnational,3199,3199,Concluded (Contract signed),In operation (production),Administrative region,"Kachung, Uganda",1.910298,32.96771,Uganda,"###Timber plantation (for wood and fibre), For carbon sequestration/REDD",2007##Concluded (Contract signed),No,"###Eucalyptus, Pine",,,,,2000
2352,Yes,transnational,66773,66773,Concluded (Contract signed),In operation (production),Exact location,"Rabak, Sudan",13.093937,32.982727,Sudan,"###Biofuels, Food crops, Non-food agricultural commodities, Renewable Energy",2004##Concluded (Contract signed),Yes,"###Sun Flower, Sesame, Corn (Maize), Sugar Cane",Yes,Surface water|River,,,2000
5060,Yes,transnational,6000,6000,Concluded (Contract signed),None,Administrative region,"Chokwe, Mozambique",-24.532317,32.9832,Mozambique,###Food crops,2014##Intended (Under negotiation)|2014##Concluded (Contract signed),Yes,###Rice,Yes,,,,2000
5639,Yes,transnational,800,800,Concluded (Contract signed),In operation (production),Administrative region,"Chokwe, Mozambique",-24.532317,32.9832,Mozambique,"###Biofuels, Food crops",2007##Concluded (Contract signed),Yes,"###Banana, Bean, Sugar Cane",Yes,Surface water|River,,,2000
6678,Yes,transnational,600,0,Concluded (Contract signed),In operation (production),Approximate location,"Chokwe, Mozambique",-24.539956,33.023439,Mozambique,###Food crops,2008##Concluded (Contract signed),Yes,,,,,,2000
1523,Yes,transnational,21000,21000,Concluded (Contract signed),Project abandoned,Administrative region,"Mavonde, Mozambique",-18.538059,33.035641,Mozambique,"###Food crops, Fodder, Livestock",2010##Concluded (Contract signed),No,###Corn (Maize),Yes,Groundwater|Surface water,,,2000
4529,Yes,transnational,60,60,Concluded (Contract signed),In operation (production),Coordinates,"Nkokonjeru, Uganda",0.320811,33.078925,Uganda,###Food crops,2011##Concluded (Contract signed),No,###Coffee Plant,Yes,Surface water|River,,,2000
1751,Yes,domestic,13200,0,Intended (Under negotiation),None,Administrative region,"Ikotos, South Sudan",4.078487,33.110089,South Sudan,"###Tourism, Conservation",2010##Intended (Under negotiation),,,,,,,2000
2332,Yes,transnational,16800,16800,Concluded (Contract signed),In operation (production),Administrative region,"Wad Rawah, Sudan",15.16027,33.125881,Sudan,###Food crops,2001##Concluded (Contract signed),No,"###Corn (Maize), Wheat",Yes,Surface water,,Yes,2000
3023,Yes,transnational,1500,1500,Concluded (Contract signed),In operation (production),Administrative region,"Chimoio, Mozambique",-19.230754,33.149263,Mozambique,###Food crops,2010##Concluded (Contract signed),,"###Citrus Fruits (unspecified), Pepper, Banana, Bean, Eucalyptus, Fruit (unspecified), Vegetables (unspecified)",Yes,Surface water|River,,,2000
1958,Yes,transnational,10000,10000,Concluded (Contract signed),In operation (production),Administrative region,"Mabira, Lubanyi, Uganda",0.616667,33.15,Uganda,"###Biofuels, Food crops, Renewable Energy",2007##Intended (Under negotiation)|##Concluded (Contract signed),Yes,###Sugar Cane,,,,,2000
1526,Yes,transnational,21000,21000,Concluded (Contract signed),Project abandoned,Administrative region,"Bilene, Mozambique",-25.166667,33.191667,Mozambique,###Biofuels,##Concluded (Contract signed),,###Jatropha,,,,,2000
3425,Yes,transnational,6000,6000,Concluded (Contract signed),In operation (production),Administrative region,"Gilo River, Ethiopia",8.129659,33.198541,Ethiopia,"###Food crops, Non-food agricultural commodities",2011##Concluded (Contract signed),No,"###Corn (Maize), Cotton, Rice, Soya Beans",Yes,Surface water|River,,,2000
7161,Yes,domestic,73,73,Concluded (Contract signed),In operation (production),Approximate location,Uganda,0.530249,33.239046,Uganda,##73#Industry,2011##Concluded (Contract signed),No,,,,,No,2000
5607,Yes,transnational,1600,1600,Concluded (Contract signed),In operation (production),Administrative region,"Songwe, Tanzania",-8.94784,33.244751,Tanzania,###Mining,2010##Concluded (Contract signed),No,,Yes,,,,2000
3028,Yes,transnational,3000,3000,Concluded (Contract signed),Project abandoned,Administrative region,"Barue, Mozambique",-18.04359,33.258793,Mozambique,###Food crops,2009##Concluded (Contract signed),No,"###Sun Flower, Sesame, Bean, Corn (Maize), Fruit (unspecified), Vegetables (unspecified)",,,,,2000
2351,Yes,transnational,0,0,Failed (Negotiations failed),None,Administrative region,"Nile, Sudan",16.655278,33.269531,Sudan,###Livestock,2008##Intended (Under negotiation)|2009##Failed (Negotiations failed),,,,,,,2000
2313,Yes,transnational,101172,101172,Concluded (Contract signed),Startup phase (no production),Administrative region,"Abu Hamad, Sudan",19.535638,33.320554,Sudan,###Food crops,##Concluded (Contract signed),,"###Corn (Maize), Rice, Sorghum, Soya Beans, Wheat",,,,,2000
3573,Yes,domestic,0,0,Concluded (Oral Agreement),Project not started,Administrative region,"Abu Hamad, Sudan",19.535638,33.320554,Sudan,###Food crops,##Concluded (Oral Agreement),,,Yes,Surface water|River,,,2000
7793,Yes,domestic,4205,0,Intended (Expression of interest),None,Approximate location,"Utengule, Tanzania",-8.890277,33.320554,Tanzania,###Agriculture unspecified,2014-03-20##Intended (Expression of interest),,,,,,,2000
2275,Yes,transnational,18000,18000,Failed (Contract cancelled),Project abandoned,Administrative region,"Dombe, Mozambique",-19.974932,33.397701,Mozambique,##18000#Biofuels,2008##Concluded (Contract signed)|2013#current#Failed (Contract cancelled),,###Sugar Cane,Yes,,,,2000
4750,Yes,transnational,6084,6084,Concluded (Contract signed),Project abandoned,Administrative region,"Dombe, Mozambique",-19.974932,33.397701,Mozambique,"###Biofuels, Food crops",2011##Concluded (Contract signed),No,"###Corn (Maize), Soya Beans",,,,,2000
7750,Yes,transnational,232,232,Concluded (Contract signed),Project abandoned,Administrative region,"Shinyanga, Tanzania",-3.680996,33.42714,Tanzania,2015-01-10##232#Mining,##Concluded (Contract signed),,,,,,,2000
1525,Yes,transnational,2800,2800,Concluded (Contract signed),None,Administrative region,"Manica, Mozambique",-19.505979,33.438353,Mozambique,"###Biofuels, Food crops",##Concluded (Contract signed),No,"###Peas, Corn (Maize), Jatropha, Soya Beans",,,,,2000
4756,Yes,transnational,9872,9872,Concluded (Contract signed),None,Administrative region,"Manica, Mozambique",-19.505979,33.438353,Mozambique,"###Biofuels, Food crops, Agriculture unspecified, Renewable Energy",2009##Concluded (Contract signed),No,"###Pulses (unspecified), Onion, Corn (Maize), Potatoes, Rice, Wheat",Yes,,,,2000
2198,Yes,transnational,1680000,1680000,Concluded (Contract signed),None,Administrative region,"Pibor, South Sudan",6.217554,33.438353,South Sudan,"###Tourism, Conservation",2008##Concluded (Contract signed),No,,,,,,2000
1732,Yes,transnational,12600,12600,Concluded (Contract signed),None,Administrative region,"Al Jazirah, Sudan",14.885961,33.438353,Sudan,###Agriculture unspecified,2002##Concluded (Contract signed),,,Yes,Surface water|River,,,2000
2296,Yes,transnational,420000,0,Failed (Negotiations failed),None,Administrative region,"Al Jazirah, Sudan",14.885961,33.438353,Sudan,###Food crops,2010##Concluded (Oral Agreement)|2010##Failed (Negotiations failed),,"###Cereals (unspecified), Corn (Maize), Sugar Cane, Wheat",Yes,,,,2000
2340,Yes,transnational,445253,0,Intended (Expression of interest),None,Administrative region,"Al Jazirah, Sudan",14.885961,33.438353,Sudan,###Agriculture unspecified,2010##Intended (Expression of interest)|2014##Intended (Expression of interest),No,,Yes,Surface water,,,2000
2271,Yes,transnational,5800,5800,Concluded (Contract signed),Project abandoned,Administrative region,"Chimoio, Mozambique",-19.116667,33.45,Mozambique,###Biofuels,2011##Concluded (Contract signed),,"###Jatropha, Soya Beans",,,,,2000
